amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,hour_of_day,day_of_week
261082.62,2418049.28,2679131.91,2741723.6,2480640.98,0,1,0,0,0,0,22,2
68059.63,26988008.12,27056067.75,4213144.19,4145084.56,0,1,0,0,0,0,15,2
24727.44,241.0,0.0,84856.81,109584.25,0,0,1,0,0,0,9,5
167181.08,0.0,0.0,962341.11,1129522.19,0,0,1,0,0,0,11,4
147992.92,0.0,0.0,352843.44,500836.36,0,0,1,0,0,0,22,1
16756.68,258455.0,241698.32,0.0,0.0,0,0,0,0,1,0,11,3
64557.8,0.0,64557.8,138505.49,73947.68,0,1,0,0,0,0,17,0
14016.25,0.0,0.0,1150062.98,1164079.23,0,0,1,0,0,0,18,6
6351930.74,6351930.74,0.0,0.0,0.0,1,0,0,0,0,1,3,5
104181.04,429042.92,533223.96,2331545.64,2227364.59,0,1,0,0,0,0,14,0
203629.41,52162.0,255791.41,2395588.3,2191958.9,0,1,0,0,0,0,15,3
256252.32,1171392.59,1427644.91,561550.02,305297.69,0,1,0,0,0,0,12,5
311043.92,36417.0,0.0,1553723.46,1864767.38,0,0,1,0,0,0,12,2
19647.35,5043.0,0.0,0.0,0.0,0,0,0,0,1,0,12,0
30858.8,7084.0,0.0,607903.53,638762.33,0,0,1,0,0,0,19,0
254088.45,3330773.93,3584862.37,25203977.4,24949888.95,0,1,0,0,0,0,15,1
122289.0,119156.0,0.0,219774.25,342063.24,0,0,1,0,0,0,18,6
629823.25,3691.84,0.0,2100227.66,3893944.01,0,0,0,0,0,1,15,3
28900.47,8379281.58,8408182.05,289794.58,260894.11,0,1,0,0,0,0,11,2
972142.03,972142.03,0.0,0.0,972142.03,1,0,1,0,0,0,22,6
11591.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,15,0
136144.74,77419.0,213563.74,609554.17,473409.43,0,1,0,0,0,0,12,1
245991.5,245991.5,0.0,54630.66,300622.16,1,0,1,0,0,0,10,3
51400.94,23956.0,75356.94,0.0,0.0,0,1,0,0,0,0,13,4
222846.83,22408.0,0.0,1689045.53,1911892.36,0,0,1,0,0,0,17,5
32867.3,51416.0,18548.7,38284.94,71152.23,0,0,1,0,0,0,21,1
189717.73,3828342.13,4018059.86,200477.11,10759.38,0,1,0,0,0,0,15,6
1464160.5,1464160.5,0.0,0.0,0.0,1,0,0,0,0,1,12,3
85082.8,39888.0,124970.8,44457.66,0.0,0,1,0,0,0,0,19,2
122785.73,5653360.15,5776145.89,708456.3,585670.56,0,1,0,0,0,0,16,2
136040.98,3702561.06,3838602.04,8158610.17,8022569.19,0,1,0,0,0,0,18,0
568136.86,3237966.11,3806102.97,1160074.91,591938.05,0,1,0,0,0,0,18,3
110538.59,31085.0,0.0,61986.96,172525.54,0,0,1,0,0,0,22,1
1586479.66,1586479.66,0.0,7012.59,1593492.24,1,0,1,0,0,0,23,1
11045.49,43719.95,32674.46,0.0,0.0,0,0,0,0,1,0,12,4
169242.59,0.0,0.0,3107867.27,3277109.86,0,0,1,0,0,0,20,6
186322.42,69717.0,0.0,0.0,332239.79,0,0,1,0,0,0,19,0
227164.09,0.0,0.0,980010.59,1207174.68,0,0,0,0,0,1,20,5
282777.72,53.0,282830.72,103498.15,0.0,0,1,0,0,0,0,13,5
9960382.4,9960382.4,0.0,0.0,0.0,1,0,0,0,0,1,10,2
1016540.35,1016540.35,0.0,0.0,0.0,1,0,0,0,0,1,10,1
306378.29,24388.0,0.0,372183.17,678561.47,0,0,1,0,0,0,11,0
13475.15,101695.0,88219.85,0.0,0.0,0,0,0,0,1,0,20,1
121973.15,0.0,0.0,264958.47,386931.61,0,0,1,0,0,0,9,1
449009.88,31177.0,0.0,0.0,449009.88,0,0,1,0,0,0,14,3
169589.61,0.0,0.0,109018714.86,109188304.47,0,0,1,0,0,0,16,0
10000000.0,13774746.08,3774746.08,0.0,0.0,1,0,0,0,0,1,14,2
306221.22,18805.0,325026.22,121440.77,0.0,0,1,0,0,0,0,10,1
374378.19,0.0,0.0,1287094.8,1661473.0,0,0,0,0,0,1,14,4
292901.61,132816.0,425717.61,840126.83,899248.74,0,1,0,0,0,0,14,0
135753.2,138140.0,2386.8,139359.2,275112.4,0,0,1,0,0,0,20,2
11452.43,138.0,0.0,0.0,0.0,0,0,0,0,1,0,11,0
167248.36,2134.0,0.0,0.0,167248.36,0,0,1,0,0,0,15,5
28125.82,4761303.27,4789429.1,75461.89,47336.07,0,1,0,0,0,0,9,6
730649.69,0.0,0.0,984554.34,1715204.03,0,0,0,0,0,1,19,0
48959.5,0.0,0.0,3216401.77,3953200.19,0,0,1,0,0,0,17,0
54836.95,0.0,0.0,189762.48,244599.42,0,0,1,0,0,0,20,6
328110.3,328110.3,0.0,2649979.1,2978089.39,1,0,1,0,0,0,15,1
181256.7,3266861.6,3448118.3,1256626.69,1075369.99,0,1,0,0,0,0,9,1
91342.03,0.0,0.0,702751.29,795382.75,0,0,0,0,0,1,16,1
72529.1,65689.0,0.0,0.0,72529.1,0,0,1,0,0,0,13,1
112660.04,56702.0,0.0,164541.94,277201.98,0,0,1,0,0,0,10,6
14106.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0,22,1
18585.87,185399.78,166813.91,0.0,0.0,0,0,0,0,1,0,13,1
262821.11,22769.0,285590.11,0.0,0.0,0,1,0,0,0,0,18,0
886592.76,886592.76,0.0,112531.06,999123.82,1,0,1,0,0,0,12,1
41535.61,0.0,0.0,1574474.44,1792606.59,0,0,1,0,0,0,17,0
398413.98,3487732.32,3886146.3,515053.35,116639.37,0,1,0,0,0,0,22,1
46137.88,0.0,0.0,626825.52,672963.39,0,0,1,0,0,0,20,0
141444.62,10978439.68,11119884.3,147749.94,6305.31,0,1,0,0,0,0,13,4
181732.7,13694.0,0.0,0.0,181732.7,0,0,1,0,0,0,14,1
81338.61,61796.0,143134.61,956119.36,926960.05,0,1,0,0,0,0,19,2
17057.86,0.0,0.0,0.0,0.0,0,0,0,0,1,0,13,3
243059.8,14537.0,0.0,0.0,243059.8,0,0,1,0,0,0,16,5
65449.92,22286.0,0.0,221794.98,287244.9,0,0,1,0,0,0,21,2
278187.81,7077.0,0.0,1098042.56,1376230.37,0,0,1,0,0,0,17,0
61750.02,0.0,0.0,277861.13,339611.15,0,0,1,0,0,0,16,0
131797.97,29615.38,0.0,220168.91,351966.88,0,0,1,0,0,0,19,5
68394.27,11467621.09,11536015.36,536351.05,467956.78,0,1,0,0,0,0,9,3
214738.46,50418.0,0.0,0.0,187600.62,0,0,1,0,0,0,13,1
109233.61,42958.0,0.0,236645.76,345879.37,0,0,1,0,0,0,19,2
193776.62,9055665.42,9249442.04,826950.3,633173.68,0,1,0,0,0,0,21,6
84942.18,0.0,0.0,1008581.19,1093523.38,0,0,1,0,0,0,19,1
35206.08,26485.0,61691.08,2042.72,0.0,0,1,0,0,0,0,21,1
370754.64,3712.0,0.0,0.0,370754.64,0,0,1,0,0,0,16,6
26997.6,0.0,0.0,979049.68,1006047.28,0,0,1,0,0,0,14,5
33235.52,2364318.76,2397554.27,4266585.47,4233349.95,0,1,0,0,0,0,12,6
29174.8,29174.8,0.0,4093.57,33268.36,1,0,1,0,0,0,10,2
446230.05,0.0,0.0,2718411.85,3358427.68,0,0,1,0,0,0,20,5
342964.0,50874.0,0.0,511003.05,853967.05,0,0,1,0,0,0,12,1
70509.19,0.0,0.0,155444.89,225954.07,0,0,1,0,0,0,12,6
120265.46,68701.0,0.0,386776.9,507042.35,0,0,1,0,0,0,20,6
66893.77,0.0,0.0,172637.57,239531.33,0,0,1,0,0,0,20,0
193532.82,885686.76,1079219.58,361258.81,309837.2,0,1,0,0,0,0,8,0
12826.21,10937.82,0.0,0.0,0.0,0,0,0,0,1,0,9,1
989966.55,989966.55,0.0,0.0,0.0,1,0,0,0,0,1,1,3
77679.27,0.0,0.0,183873.86,261553.13,0,0,1,0,0,0,13,0
157898.89,8394565.74,8552464.62,371130.22,213231.34,0,1,0,0,0,0,11,5
56333.55,188069.13,131735.58,0.0,375723.31,0,0,1,0,0,0,16,0
2098579.25,0.0,0.0,3054973.98,5153553.23,0,0,0,0,0,1,16,0
533092.45,533092.45,0.0,1480922.8,2014015.24,1,0,1,0,0,0,11,3
171405.57,0.0,0.0,1211194.04,1382599.61,0,0,1,0,0,0,14,0
163625.25,0.0,0.0,4982423.25,5146048.5,0,0,0,0,0,1,13,5
176950.85,210743.0,33792.15,0.0,176950.85,0,0,1,0,0,0,14,0
19100.84,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,5
62524.29,40736.0,0.0,0.0,0.0,0,0,0,0,1,0,11,0
174349.79,0.0,0.0,229598.39,403948.18,0,0,1,0,0,0,13,6
23726.68,0.0,0.0,0.0,0.0,0,0,0,0,1,0,13,3
40542.42,34353.0,0.0,0.0,40542.42,0,0,1,0,0,0,12,0
422631.28,20400.36,443031.64,508719.6,86088.32,0,1,0,0,0,0,21,1
46488.51,3735725.31,3782213.82,56898.15,10409.65,0,1,0,0,0,0,18,0
549354.67,397.0,0.0,0.0,549354.67,0,0,0,0,0,1,10,3
66777.18,10059.0,0.0,320286.7,387063.88,0,0,1,0,0,0,12,6
19741.77,6098.0,0.0,0.0,0.0,0,0,0,0,1,0,12,0
252398.81,76037.0,328435.81,1383651.82,1131253.01,0,1,0,0,0,0,11,2
12370.93,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
81077.9,0.0,0.0,351028.02,432105.92,0,0,1,0,0,0,12,0
994576.7,0.0,0.0,1079213.47,2073790.17,0,0,0,0,0,1,18,6
152502.39,0.0,0.0,497110.57,649612.96,0,0,1,0,0,0,23,3
171400.78,6201103.1,6372503.88,4266408.54,4095007.76,0,1,0,0,0,0,20,4
26204.23,6403.0,0.0,0.0,197510.51,0,0,1,0,0,0,11,1
307856.15,19812.0,0.0,1671937.02,1979793.16,0,0,1,0,0,0,17,5
22591.19,0.0,0.0,22345898.76,22368489.95,0,0,1,0,0,0,18,1
62419.94,152241.0,89821.06,125874.93,188294.86,0,0,1,0,0,0,22,5
234202.57,11569.0,245771.57,0.0,0.0,0,1,0,0,0,0,10,5
11927.57,179730.61,167803.03,0.0,0.0,0,0,0,0,1,0,19,2
28582.08,175906.0,147323.92,0.0,0.0,0,0,0,0,1,0,9,1
180077.07,0.0,0.0,5820859.42,6221059.66,0,0,0,0,0,1,18,0
61111.86,2848593.79,2909705.65,163717.76,102605.9,0,1,0,0,0,0,11,0
50066.62,1437.0,0.0,0.0,577008.75,0,0,1,0,0,0,11,0
18662.64,15578.44,0.0,0.0,0.0,0,0,0,0,1,0,22,2
334059.02,185550.12,0.0,686372.0,1020431.02,0,0,1,0,0,0,9,6
262763.33,0.0,0.0,1041442.1,1304205.43,0,0,1,0,0,0,19,1
272529.52,0.0,0.0,462004.92,1078583.74,0,0,1,0,0,0,10,1
159843.6,2673183.31,2833026.91,583984.49,424140.89,0,1,0,0,0,0,13,3
101525.26,0.0,0.0,2191492.09,2293017.35,0,0,1,0,0,0,14,1
112300.39,23371089.47,23483389.87,9173452.56,9061152.17,0,1,0,0,0,0,11,5
169162.41,48790.0,0.0,914394.55,1083556.95,0,0,1,0,0,0,22,6
114190.29,4586615.79,4700806.08,3807893.06,3693702.77,0,1,0,0,0,0,16,2
14221.38,21953.0,36174.38,0.0,0.0,0,1,0,0,0,0,19,5
138844.09,19975.0,0.0,980769.59,1119613.69,0,0,1,0,0,0,18,0
100601.86,156336.0,256937.86,0.0,0.0,0,1,0,0,0,0,19,5
216859.28,6556262.96,6773122.24,1583012.7,1366153.42,0,1,0,0,0,0,12,6
134307.37,0.0,0.0,205076.06,339383.43,0,0,1,0,0,0,19,0
177429.18,177429.18,0.0,0.0,0.0,1,0,0,0,0,1,1,6
168770.15,26020.0,0.0,175968.29,344738.44,0,0,1,0,0,0,14,1
261492.4,1486093.89,1747586.29,2450302.31,2188809.91,0,1,0,0,0,0,19,1
1044097.25,0.0,0.0,22925543.53,23969640.77,0,0,0,0,0,1,13,0
85931.51,260736.0,174804.49,32312.07,118243.58,0,0,1,0,0,0,21,5
16149.09,207896.0,191746.91,0.0,0.0,0,0,0,0,1,0,12,1
447474.67,447474.67,0.0,0.0,447474.67,1,0,1,0,0,0,13,5
224644.36,2162414.22,2387058.58,278155.85,53511.49,0,1,0,0,0,0,10,3
20106.62,0.0,0.0,3541736.59,3561843.22,0,0,1,0,0,0,17,0
16110.94,184748.1,168637.16,0.0,0.0,0,0,0,0,1,0,10,2
163751.46,246.0,0.0,411631.71,575383.18,0,0,1,0,0,0,19,2
83158.75,408407.0,325248.25,1850612.22,1933770.97,0,0,1,0,0,0,19,1
29562.29,99789.0,70226.71,0.0,0.0,0,0,0,0,1,0,18,2
23615.84,0.0,0.0,157191.21,180807.06,0,0,1,0,0,0,13,1
288869.73,0.0,0.0,413687.07,702556.8,0,0,1,0,0,0,16,3
155210.5,0.0,0.0,566165.49,721375.99,0,0,1,0,0,0,15,6
201039.21,0.0,0.0,292355.7,493394.91,0,0,1,0,0,0,13,5
85681.05,40415.0,0.0,76910.15,162591.2,0,0,1,0,0,0,14,5
4354175.33,4354175.33,0.0,0.0,4778329.47,1,0,1,0,0,0,15,0
260651.67,74858.0,0.0,94003.43,354655.1,0,0,1,0,0,0,11,3
106803.04,6091.0,112894.04,0.0,0.0,0,1,0,0,0,0,20,0
24279.1,38213.0,13933.9,0.0,0.0,0,0,0,0,1,0,10,5
106879.48,0.0,0.0,4972391.87,5079271.35,0,0,1,0,0,0,16,6
194698.02,0.0,0.0,578624.44,773322.46,0,0,1,0,0,0,21,3
25571.69,26265620.15,26291191.84,65039.08,39467.38,0,1,0,0,0,0,20,6
47717.67,0.0,0.0,700874.68,748592.34,0,0,1,0,0,0,18,2
437233.32,242676.0,0.0,28628.89,465862.21,0,0,1,0,0,0,12,3
57436.03,7617.0,0.0,0.0,0.0,0,0,0,0,1,0,14,5
911895.71,911895.71,0.0,68468.27,980363.98,1,0,1,0,0,0,2,1
51722.04,705898.0,654175.96,0.0,0.0,0,0,0,0,1,0,14,6
165106.84,0.0,0.0,240778.91,405885.75,0,0,1,0,0,0,18,0
211567.57,13810.0,225377.57,114986.05,0.0,0,1,0,0,0,0,17,4
161262.09,0.0,0.0,592035.97,753298.06,0,0,1,0,0,0,12,1
321283.32,37218.0,0.0,2642091.27,2963374.6,0,0,1,0,0,0,20,3
42212.5,0.0,0.0,3260026.36,3302238.86,0,0,1,0,0,0,13,2
171805.09,79459.86,251264.95,2938942.79,2767137.7,0,1,0,0,0,0,16,2
263929.97,205433.0,0.0,282863.84,546793.81,0,0,1,0,0,0,17,6
177926.39,12791143.1,12969069.48,1720865.94,1542939.55,0,1,0,0,0,0,21,5
92842.21,0.0,0.0,11691498.63,11784340.84,0,0,1,0,0,0,18,6
171774.73,0.0,0.0,397437.08,662221.96,0,0,1,0,0,0,15,0
102014.37,0.0,0.0,1075223.3,2156169.36,0,0,1,0,0,0,8,0
178912.0,2885819.76,3064731.76,8577019.55,8532454.52,0,1,0,0,0,0,18,0
9033760.73,9033760.73,0.0,0.0,0.0,1,0,0,0,0,1,1,3
66431.68,0.0,0.0,129537.18,195968.86,0,0,1,0,0,0,15,6
60972.78,6793930.03,6854902.81,359991.9,556521.08,0,1,0,0,0,0,18,0
387337.64,50072.0,0.0,34455.24,421792.88,0,0,1,0,0,0,17,2
102355.24,5030181.11,5132536.35,248712.34,146357.1,0,1,0,0,0,0,15,6
143624.38,166235.0,309859.38,0.0,0.0,0,1,0,0,0,0,23,0
15624.11,0.0,0.0,0.0,0.0,0,0,0,0,1,0,23,5
51759.42,979508.03,1031267.45,438858.23,387098.81,0,1,0,0,0,0,13,1
70593.56,9349688.16,9420281.72,523197.46,452603.9,0,1,0,0,0,0,20,0
817564.63,0.0,0.0,1740520.16,2558084.8,0,0,0,0,0,1,21,2
10136.3,107206.0,97069.7,0.0,0.0,0,0,0,0,1,0,17,1
25449.71,0.0,0.0,283687.45,309137.16,0,0,1,0,0,0,19,0
28721.47,39634.0,10912.53,0.0,0.0,0,0,0,0,1,0,16,6
2798933.12,40968.0,0.0,1042644.62,3660840.09,0,0,0,0,0,1,11,0
268774.15,0.0,0.0,1707125.01,1975899.16,0,0,0,0,0,1,13,6
169834.62,663639.0,833473.62,853707.66,683873.03,0,1,0,0,0,0,19,1
12097.5,9921.0,0.0,0.0,0.0,0,0,0,0,1,0,20,6
141939.52,179751.5,321691.02,3676659.95,3534720.43,0,1,0,0,0,0,18,3
486815.57,0.0,0.0,1081110.53,1567926.09,0,0,0,0,0,1,12,1
17522.17,0.0,0.0,805176.07,822698.25,0,0,1,0,0,0,15,2
128936.95,128936.95,0.0,0.0,0.0,1,0,0,0,0,1,9,0
831314.01,10656.0,0.0,4052632.92,4883946.93,0,0,0,0,0,1,11,2
210610.25,113325.3,0.0,253018.0,771953.22,0,0,1,0,0,0,13,0
41418.11,9032477.49,9073895.59,4160903.17,4119485.07,0,1,0,0,0,0,14,4
314447.16,456844.01,142396.85,1528233.04,1842680.2,0,0,1,0,0,0,18,6
310840.59,21835.0,332675.59,414133.83,103293.24,0,1,0,0,0,0,16,1
85221.76,0.0,0.0,333034.54,418256.29,0,0,1,0,0,0,12,0
409382.24,10179077.8,10588460.05,475714.71,66332.47,0,1,0,0,0,0,10,6
225923.37,225923.37,0.0,0.0,0.0,1,0,0,0,0,1,18,2
1030417.74,1030417.74,0.0,0.0,1030417.74,1,0,1,0,0,0,17,4
12888.64,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
102984.51,14437248.59,14540233.1,1155431.2,1052446.69,0,1,0,0,0,0,18,6
86832.54,0.0,0.0,8798494.67,8885327.21,0,0,1,0,0,0,11,2
53561.35,8355730.87,8409292.21,858537.53,804976.18,0,1,0,0,0,0,12,1
135544.12,0.0,0.0,1341942.5,1477486.62,0,0,1,0,0,0,15,0
184013.03,0.0,0.0,720637.35,904650.38,0,0,1,0,0,0,11,0
18892.76,3152.0,0.0,0.0,0.0,0,0,0,0,1,0,11,2
242919.95,8078.0,0.0,0.0,242919.95,0,0,1,0,0,0,14,3
23400.33,10244.0,0.0,0.0,23400.33,0,0,1,0,0,0,9,5
227682.17,249832.0,477514.17,3820804.89,3593122.72,0,1,0,0,0,0,13,3
240273.93,28522944.44,28763218.37,317210.74,76936.82,0,1,0,0,0,0,10,3
250205.68,0.0,0.0,272380.48,522586.16,0,0,1,0,0,0,10,1
271368.03,83408.25,0.0,7368111.44,7639479.48,0,0,1,0,0,0,1,2
1520389.09,0.0,0.0,59228069.94,60748459.03,0,0,0,0,0,1,10,0
103056.0,103056.0,0.0,0.0,0.0,1,0,0,0,0,1,12,1
47609.53,0.0,0.0,0.0,0.0,0,0,0,0,1,0,16,6
14299.71,104032.0,89732.29,0.0,0.0,0,0,0,0,1,0,14,2
59448.13,16115.0,0.0,3995192.89,4054641.03,0,0,1,0,0,0,14,1
54021.86,0.0,0.0,3285980.01,3340001.87,0,0,0,0,0,1,19,4
14077.17,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
228706.19,228706.19,0.0,118230.46,346936.65,1,0,1,0,0,0,9,4
1668050.02,0.0,0.0,4970721.38,6638771.4,0,0,0,0,0,1,12,3
39342.59,39342.59,0.0,0.0,39342.59,1,0,1,0,0,0,17,5
250703.24,967.0,251670.24,0.0,0.0,0,1,0,0,0,0,12,0
276306.21,644.0,0.0,2650860.12,2927166.33,0,0,1,0,0,0,17,1
10696.44,21189.0,10492.56,0.0,0.0,0,0,0,0,1,0,15,1
130556.47,0.0,0.0,6708120.9,6838677.37,0,0,1,0,0,0,19,2
118805.14,47031.0,0.0,1927767.0,2046572.13,0,0,1,0,0,0,22,0
11891.89,0.0,0.0,0.0,0.0,0,0,0,0,1,0,16,6
70023.65,468686.06,398662.41,1998996.58,2069020.24,0,0,1,0,0,0,18,1
201846.56,20669.0,0.0,633796.53,835643.09,0,0,1,0,0,0,12,1
75242.33,49762.0,0.0,367762.84,443005.17,0,0,1,0,0,0,22,1
243618.59,148495.0,0.0,0.0,243618.59,0,0,0,0,0,1,18,1
109812.32,50250.0,160062.32,3122081.32,3012269.0,0,1,0,0,0,0,20,2
63928.96,683279.91,747208.87,9786831.23,9722902.27,0,1,0,0,0,0,20,5
238155.27,10938956.53,11177111.8,618955.97,380800.7,0,1,0,0,0,0,16,5
99139.27,99139.27,0.0,28766.55,127905.82,1,0,1,0,0,0,5,2
154408.44,2451934.85,2606343.29,341856.69,187448.25,0,1,0,0,0,0,16,3
227349.18,227349.18,0.0,0.0,0.0,1,0,0,0,0,1,20,4
94711.69,399745.0,305033.31,1408394.66,1503106.35,0,0,1,0,0,0,15,6
23587.27,392107.05,368519.78,0.0,0.0,0,0,0,0,1,0,16,0
67679.84,9738425.01,9806104.84,1385991.18,1421335.17,0,1,0,0,0,0,10,0
601332.78,0.0,0.0,2698647.84,3299980.62,0,0,1,0,0,0,17,1
57755.58,106680.0,48924.42,0.0,0.0,0,0,0,0,1,0,15,5
399912.12,51684.0,451596.12,124434.96,0.0,0,1,0,0,0,0,15,5
30897.4,13057.0,0.0,618403.8,649301.19,0,0,1,0,0,0,20,2
248818.98,22291.0,271109.98,0.0,0.0,0,1,0,0,0,0,14,5
1895158.63,1895158.63,0.0,0.0,0.0,1,0,0,0,0,1,23,0
16334.56,512568.05,496233.49,0.0,0.0,0,0,0,0,1,0,11,1
442578.01,42264.0,484842.01,0.0,0.0,0,1,0,0,0,0,13,1
10294.62,193660.0,183365.38,0.0,0.0,0,0,0,0,1,0,15,2
26008.5,13811462.86,13837471.36,3221131.08,3195122.59,0,1,0,0,0,0,18,6
216901.63,4114569.21,4331470.84,362705.65,145804.01,0,1,0,0,0,0,23,0
20696.63,5529.0,0.0,0.0,20696.63,0,0,1,0,0,0,21,0
244788.64,52.0,244840.64,10808.0,580828.11,0,1,0,0,0,0,8,0
24614.1,2619309.19,2643923.29,121863.79,97249.68,0,1,0,0,0,0,17,4
316000.39,34600.0,350600.39,12813.49,0.0,0,1,0,0,0,0,12,2
1506795.1,1506795.1,0.0,39851.76,1546646.86,1,0,1,0,0,0,8,5
308336.72,0.0,0.0,516797.73,825134.45,0,0,1,0,0,0,19,6
132359.43,0.0,0.0,1522953.27,1655312.7,0,0,1,0,0,0,12,1
251331.05,59758.0,311089.05,193389.16,0.0,0,1,0,0,0,0,14,2
415124.32,45760.0,0.0,0.0,267931.89,0,0,1,0,0,0,17,1
18991.45,0.0,0.0,593304.71,612296.15,0,0,1,0,0,0,19,6
176611.26,0.0,0.0,384629.9,561241.16,0,0,1,0,0,0,9,2
230806.85,230806.85,0.0,0.0,0.0,1,0,0,0,0,1,10,5
101993.18,402954.27,300961.08,2592.0,104585.18,0,0,1,0,0,0,16,0
226595.71,0.0,0.0,471074.03,697669.74,0,0,1,0,0,0,9,2
107472.61,0.0,0.0,155077.12,262549.73,0,0,1,0,0,0,20,1
5363594.86,5363594.86,0.0,0.0,0.0,1,0,0,0,0,1,12,0
32766.4,5818828.77,5851595.17,592504.7,559738.3,0,1,0,0,0,0,14,1
321564.15,0.0,0.0,476234.8,797798.95,0,0,1,0,0,0,23,2
17195.41,37716.0,20520.59,0.0,0.0,0,0,0,0,1,0,19,0
103056.0,103056.0,0.0,444182.13,547238.13,1,0,1,0,0,0,12,1
120269.82,323.0,0.0,657864.17,778133.99,0,0,1,0,0,0,10,1
131607.57,0.0,0.0,747831.34,879438.91,0,0,1,0,0,0,17,5
208369.29,195424.06,403793.35,20842.0,0.0,0,1,0,0,0,0,10,0
49920.58,140536.41,90615.83,0.0,0.0,0,0,0,0,1,0,12,1
216057.2,20124676.21,20340733.41,938238.16,722180.96,0,1,0,0,0,0,19,5
347311.66,158326.37,0.0,624674.7,971986.36,0,0,0,0,0,1,10,5
887375.34,0.0,0.0,12280273.02,13167648.36,0,0,0,0,0,1,12,5
185067.49,635.0,0.0,552959.82,738027.3,0,0,1,0,0,0,14,6
19996.69,0.0,0.0,0.0,0.0,0,0,0,0,1,0,22,4
41160.2,8051.0,0.0,0.0,371899.88,0,0,1,0,0,0,14,0
130788.23,41226.0,0.0,0.0,130788.23,0,0,1,0,0,0,10,6
51504.78,0.0,0.0,1601229.66,1652734.44,0,0,1,0,0,0,13,0
138890.58,10397.0,0.0,0.0,138890.58,0,0,1,0,0,0,16,5
22423.89,92278.73,69854.84,0.0,0.0,0,0,0,0,1,0,19,1
109001.62,179368.0,288369.62,284228.97,175227.35,0,1,0,0,0,0,18,0
38067.47,344275.0,382342.47,99544.9,61477.43,0,1,0,0,0,0,11,1
84320.28,0.0,0.0,2210299.92,2294620.19,0,0,1,0,0,0,12,5
305904.98,3188768.17,3494673.15,1772886.22,1466981.24,0,1,0,0,0,0,19,1
108936.48,1167.0,0.0,69422.0,10847.99,0,0,1,0,0,0,17,2
793476.82,0.0,0.0,1846299.79,2639776.61,0,0,0,0,0,1,10,6
176035.54,0.0,0.0,1660691.47,653441.74,0,0,1,0,0,0,9,0
11998.97,107179.0,95180.03,0.0,0.0,0,0,0,0,1,0,13,0
146017.69,36503.0,0.0,0.0,146017.69,0,0,1,0,0,0,17,0
430144.82,11119.0,0.0,0.0,430144.82,0,0,1,0,0,0,14,1
7476725.66,7476725.66,0.0,0.0,0.0,1,0,0,0,0,1,11,5
278881.1,0.0,0.0,458780.38,737661.48,0,0,0,0,0,1,20,6
30423.02,104039.0,73615.98,4320188.38,4350611.4,0,0,1,0,0,0,9,1
40021.06,22898.0,0.0,0.0,40021.06,0,0,1,0,0,0,12,0
163163.57,1651050.94,1814214.5,1397946.54,1234782.97,0,1,0,0,0,0,19,5
1162715.15,0.0,0.0,2484443.44,3647158.6,0,0,0,0,0,1,10,1
331107.28,4711074.96,5042182.24,5546797.82,5215690.55,0,1,0,0,0,0,21,5
513929.69,0.0,0.0,2074626.08,2588555.77,0,0,0,0,0,1,20,1
273994.32,0.0,0.0,370980.85,644975.18,0,0,1,0,0,0,19,5
24036.09,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,0
149016.65,0.0,0.0,989791.42,1138808.07,0,0,1,0,0,0,17,0
124750.0,3866634.49,3991384.49,609157.83,484407.83,0,1,0,0,0,0,10,0
51737.93,0.0,0.0,326754.83,378492.76,0,0,1,0,0,0,20,0
248679.9,0.0,0.0,255496.82,504176.72,0,0,1,0,0,0,19,0
203642.06,5404058.93,5607700.99,275491.4,71849.35,0,1,0,0,0,0,11,1
23727.27,9286793.84,9310521.1,52489.0,28761.73,0,1,0,0,0,0,19,6
283076.56,0.0,0.0,1481461.63,1764538.2,0,0,0,0,0,1,18,0
278674.1,14878.0,293552.1,63964.56,0.0,0,1,0,0,0,0,15,0
214294.24,74999.07,289293.31,5786888.73,5572594.49,0,1,0,0,0,0,0,0
23341.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
26478.48,26478.48,0.0,0.0,0.0,1,0,0,0,0,1,4,0
114018.06,0.0,0.0,551307.37,665325.43,0,0,1,0,0,0,15,0
376051.05,0.0,0.0,1817656.04,2193707.09,0,0,1,0,0,0,13,0
13709.02,171015.0,157305.98,0.0,13709.02,0,0,1,0,0,0,11,0
182110.08,50199.0,0.0,82923.56,265033.65,0,0,1,0,0,0,13,4
160720.44,9962.0,0.0,3877971.14,4038691.58,0,0,1,0,0,0,19,1
25607.09,0.0,0.0,166363.62,191970.7,0,0,1,0,0,0,12,5
143182.04,0.0,0.0,1171349.04,1314531.08,0,0,1,0,0,0,17,5
215435.35,23696.0,239131.35,0.0,0.0,0,1,0,0,0,0,15,6
244679.27,14380.0,0.0,152726.99,397406.27,0,0,1,0,0,0,16,0
